player_id,nombre,liga,eventos_total,tiros,tiros_a_puerta,goles,penales_tirados,penales_metidos,tiros_fuera_area,tiros_fuera_a_puerta,goles_fuera_area,tiros_area_grande,goles_area_grande,tiros_area_pequena,goles_area_pequena,tiros_cabeza,goles_cabeza,tiros_pie_izq,goles_pie_izq,tiros_pie_der,goles_pie_der,tiros_falta_directa,goles_falta_directa,tiros_tras_cruce,goles_tras_cruce,tiros_bloqueados,regates_intentados,regates_exitosos,regates_ultimo_tercio,regates_ultimo_tercio_ok,pases_clave,pases_clave_desde_cruce,pases_asistencia,recuperaciones_total,recuperaciones_ultimo_tercio,recuperaciones_zona_baja,entradas_total,entradas_exitosas,entradas_ultimo_tercio,intercepciones_total,intercepciones_zona_baja,aereos_total,aereos_ganados,distancia_promedio_tiro,acierto_tiros_fuera_pct,puerta_tiros_fuera_pct,pct_goles_desde_fuera,pct_tiros_desde_fuera,pct_tiros_pie_izq,pct_tiros_pie_der,pct_tiros_cabeza,pct_regates_exito,pct_aereos_ganados,pct_entradas_exitosas,xg,g_menos_xg
8u46wgn2upd99tmmchxuw1gbt,M. Viña,Brasil A,321,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,4,3,2,0,0,11,0,8,10,6,1,2,1,6,4,19.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,75.0,66.7,60.0,0.04,-0.04
342xl39kbywrhdrhn5e2debdg,Vitor Barreto,Brasil B,321,15,11,1,0,0,11,8,0,4,1,0,0,0,0,1,1,10,0,2,0,2,1,10,13,3,8,3,11,0,0,10,1,8,8,1,0,2,2,14,5,30.6,0.0,72.7,0.0,73.3,6.7,66.7,0.0,23.1,35.7,12.5,0.95,0.05
183qqklc2x28wxpl2wq2jdnca,G. Álvez,Argentina,321,3,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,13,6,6,2,8,0,0,21,3,13,8,6,1,5,3,10,2,15.0,0.0,100.0,0.0,33.3,0.0,66.7,0.0,46.2,20.0,75.0,0.53,-0.53
8f8lbg182g5jwnqbj1zgjbljp,Anderson Jesus,Brasil B,320,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,0,9,4,3,0,0,0,18,9,62.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,75.0,0.13,-0.13
8tbhi6i2uag5byasralnvno45,Ó. Hernández,Colombia,320,4,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,4,3,4,3,2,0,0,23,2,18,6,4,1,0,0,7,5,46.4,0.0,0.0,0.0,75.0,0.0,25.0,25.0,75.0,71.4,66.7,0.37,-0.37
49ytx9qf52hjccamj1vw4kmvp,F. Flórez,Colombia,320,3,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,1,1,1,1,0,0,0,15,0,12,5,4,0,1,1,6,3,38.6,0.0,66.7,0.0,100.0,0.0,100.0,0.0,100.0,50.0,80.0,0.12,-0.12
7rum8ohc20tn8p08eg24q1785,Nino Paraíba,Brasil B,320,3,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,0,0,3,0,2,10,3,4,3,6,0,0,15,0,11,4,4,0,1,0,13,8,35.1,0.0,100.0,0.0,33.3,0.0,100.0,0.0,30.0,61.5,100.0,0.3,-0.3
s8szlcmrxn7t5leu5t2cnfje,S. Ormeño,Liga MX,320,10,8,2,1,0,4,2,0,5,1,1,1,1,0,4,1,4,1,0,0,5,1,6,8,7,4,3,4,0,0,14,1,9,0,0,0,4,2,43,17,22.0,0.0,50.0,0.0,40.0,40.0,40.0,10.0,87.5,39.5,0.0,1.84,0.16
bhc09env935u6xsv8mx2bs3ys,Yilson Mosquera,Colombia,319,8,3,1,0,0,4,1,0,4,1,0,0,2,0,0,0,5,0,0,0,3,1,3,2,1,0,0,1,0,0,5,0,5,5,3,0,4,3,19,12,34.3,0.0,25.0,0.0,50.0,0.0,62.5,25.0,50.0,63.2,60.0,0.67,0.33
38epurjqik6jx56eezyxgm1p0,M. Puig,Argentina,318,5,1,0,0,0,2,0,0,3,0,0,0,1,0,1,0,2,0,0,0,3,0,1,14,7,7,5,1,0,0,22,0,17,10,7,2,6,6,12,5,46.7,0.0,0.0,0.0,40.0,20.0,40.0,20.0,50.0,41.7,70.0,0.47,-0.47
bovceibxnh3mdado03zqev59m,Y. Gómez,Colombia,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,1,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
c287bum8omddd713ojluel79,Lucas Crispim,Brasil A,318,7,7,1,0,0,4,4,0,2,0,1,1,0,0,2,0,5,1,0,0,1,0,6,6,3,3,1,7,0,0,14,1,9,2,1,1,2,2,9,2,17.5,0.0,100.0,0.0,57.1,28.6,71.4,0.0,50.0,22.2,50.0,0.66,0.34
6cc7tro6fgm86tjca43oq2hux,P. Siles,Argentina,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,0,0,25,0,21,8,8,1,7,7,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,46.7,100.0,0.0,0.0
95mo5kg4hcb5j63flsd3nt2hh,Chico,Brasil A,318,6,3,1,0,0,1,0,0,4,1,1,0,2,0,1,0,2,0,0,0,5,1,4,6,1,0,0,5,0,0,14,3,6,12,8,3,5,3,7,4,29.4,0.0,0.0,0.0,16.7,16.7,33.3,33.3,16.7,57.1,66.7,0.8,0.2
4iklh8vm3lwzc4z1333ihzp0q,F. Monárrez,Liga MX,317,6,4,0,0,0,2,2,0,2,0,2,0,1,0,0,0,1,0,1,0,2,0,4,6,1,3,1,4,0,0,15,1,14,9,7,1,8,5,8,5,22.3,0.0,100.0,0.0,33.3,0.0,16.7,16.7,16.7,62.5,77.8,0.83,-0.83
3oww2c4kb9fjbs7yvu0xocp3o,G. Trindade,Argentina,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,8,1,7,23,19,0,5,4,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.5,82.6,0.0,0.0
4j8hy45fj3509pnlplp9bwp3o,Kauã Prates,Brasil A,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,6,2,2,0,0,12,1,10,15,9,2,1,0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,42.9,60.0,0.0,0.0
7zxlvirhhicdubzsoftyvl591,M. Rojas,MLS,316,14,10,1,1,0,10,7,0,4,1,0,0,2,1,1,0,0,0,0,0,3,1,9,8,4,0,0,10,0,0,15,1,12,4,2,1,2,0,5,3,22.4,0.0,70.0,0.0,71.4,7.1,0.0,14.3,50.0,60.0,50.0,1.7,-0.7
1gi35ks7zvb0f3cp8p3tuyoh6,C. Toro,Chile,316,4,2,0,0,0,2,0,0,1,0,1,0,2,0,0,0,2,0,0,0,3,0,2,1,1,0,0,1,0,0,10,0,10,6,4,0,4,3,9,4,26.5,0.0,0.0,0.0,50.0,0.0,50.0,50.0,100.0,44.4,66.7,0.45,-0.45
2h3wtc0heolnip0s2rulmxij8,B. Jáuregui,Chile,316,3,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,3,3,1,1,0,0,0,23,0,17,10,7,0,3,2,11,3,28.6,0.0,66.7,0.0,100.0,0.0,100.0,0.0,100.0,27.3,70.0,0.12,-0.12
932lvj1cyolv9pptqd8b14pas,J. Peralta,Colombia,315,29,16,3,0,0,2,0,0,23,2,4,1,13,1,5,1,7,0,0,0,18,2,16,13,6,11,5,0,0,0,13,3,6,3,2,1,1,1,26,14,24.4,0.0,0.0,0.0,6.9,17.2,24.1,44.8,46.2,53.8,66.7,4.02,-1.02
5g7h39b2ud5irks3xwfa956g9,R. Blanco,Colombia,315,13,8,0,2,0,3,3,0,9,0,1,0,3,0,5,0,4,0,0,0,7,0,8,6,0,3,0,1,0,0,12,0,11,6,6,0,1,0,31,11,29.3,0.0,100.0,0.0,23.1,38.5,30.8,23.1,0.0,35.5,100.0,3.1,-3.1
3dfsbxp8o3p18kyjz1ntdpgtm,T. Castro Ponce,Argentina,314,3,3,1,0,0,1,1,0,1,0,1,1,1,1,0,0,2,0,0,0,2,1,2,8,3,3,1,1,0,0,13,0,10,9,5,0,5,4,18,9,13.7,0.0,100.0,0.0,33.3,0.0,66.7,33.3,37.5,50.0,55.6,0.41,0.59
azi3zqdhdrk2ctfu94a24zs2d,Igor Rabello,Brasil A,314,2,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,8,0,8,5,3,0,4,3,18,12,4.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.7,60.0,1.05,-1.05
4ub8q6w11l9iiwhs40b8yg9hw,J. Carvajal,Colombia,314,9,7,1,0,0,0,0,0,7,0,2,1,4,0,2,0,2,1,0,0,6,1,6,6,3,3,2,5,0,0,10,2,4,5,4,0,0,0,30,7,23.2,0.0,0.0,0.0,0.0,22.2,22.2,44.4,50.0,23.3,80.0,1.39,-0.39
epii4mezjpktnfhtezxia0d79,Guilherme Queiróz,Brasil B,314,14,7,2,1,0,2,1,0,12,2,0,0,2,0,8,2,3,0,1,1,9,1,7,13,5,8,3,3,0,0,14,3,8,2,1,0,0,0,36,4,27.6,0.0,50.0,0.0,14.3,57.1,21.4,14.3,38.5,11.1,50.0,2.41,-0.41
ddb6de7pli57w8z163ztwczx1,G. Martínez,Argentina,313,11,6,1,1,0,4,3,0,6,1,1,0,0,0,2,1,1,0,0,0,6,0,7,18,5,8,3,12,0,0,15,1,11,9,6,0,2,1,3,2,27.0,0.0,75.0,0.0,36.4,18.2,9.1,0.0,27.8,66.7,66.7,1.97,-0.97
4qiacy5r9wkjy6fa5qu543ris,J. Gómez,Argentina,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,2,0,0,19,1,16,7,3,0,3,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,42.9,0.0,0.0
42fsce0gzxgl5h8bcqjoivc2x,J. Elordi,Argentina,313,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,4,3,3,0,0,20,0,16,9,5,0,5,5,14,10,22.8,0.0,100.0,0.0,50.0,0.0,0.0,0.0,60.0,71.4,55.6,0.17,-0.17
l6yn5ejbtu8mqlmse35vqy5m,F. Ardiles,Argentina,313,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,4,2,2,0,0,13,0,11,9,6,1,5,5,14,8,80.6,0.0,0.0,0.0,100.0,0.0,100.0,0.0,28.6,57.1,66.7,0.04,-0.04
bsaxgb1302xmsgwj1jmk5ugwk,G. Moreyra,Argentina,312,3,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,1,8,2,2,1,8,0,0,16,1,13,6,4,0,3,2,5,3,25.8,0.0,0.0,0.0,33.3,33.3,66.7,0.0,25.0,60.0,66.7,0.3,-0.3
66pr5ujb2vvh1cyvn1uqc68t0,Darlisson,Brasil B,311,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,3,1,1,0,2,1,13,8,38.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,61.5,100.0,0.13,-0.13
ao4mmwhqc99m6fq3b23lmau3t,M. Toye,MLS,309,13,8,3,1,0,0,0,0,10,3,3,0,3,0,6,3,3,0,1,0,11,2,6,10,6,7,4,1,0,0,8,2,5,2,2,2,1,0,37,20,13.8,0.0,0.0,0.0,0.0,46.2,23.1,23.1,60.0,54.1,100.0,2.81,0.19
3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,MLS,309,18,7,1,0,0,2,2,0,10,0,6,1,13,1,1,0,1,0,2,0,15,1,8,8,4,2,1,6,0,0,16,1,10,6,3,1,3,2,39,23,28.9,0.0,100.0,0.0,11.1,5.6,5.6,72.2,50.0,59.0,50.0,2.84,-1.84
eclrpz6phap3g9v02yfsvktex,C. López,Liga MX,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9gswafduy82n4o6f0uk0khhck,M. Joyner,MLS,309,12,7,1,1,0,2,2,0,7,1,3,0,4,1,2,0,0,0,3,0,7,1,6,15,4,7,2,6,0,0,16,5,8,14,6,2,3,2,11,4,18.1,0.0,100.0,0.0,16.7,16.7,0.0,33.3,26.7,36.4,42.9,2.51,-1.51
afcwu800ox2u5zx6xaiygg1qt,Willian,Brasil A,309,2,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,12,3,5,1,7,0,0,12,2,7,0,0,0,1,1,0,0,44.5,0.0,0.0,0.0,50.0,50.0,50.0,0.0,25.0,0.0,0.0,0.96,0.04
tu1mz8fcoh5asods4ypkxo89,A. Cabeza,Ecuador,309,15,8,4,2,0,1,0,0,11,2,3,2,5,1,6,2,2,0,1,0,11,3,7,7,3,5,3,3,0,0,13,0,6,5,3,0,2,0,31,14,12.0,0.0,0.0,0.0,6.7,40.0,13.3,33.3,42.9,45.2,60.0,3.77,0.23
bd2lggajmakjx7pz02l7gbthw,M. González,Argentina,308,3,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,17,0,13,10,6,2,3,2,22,9,49.5,0.0,0.0,0.0,0.0,0.0,33.3,66.7,0.0,40.9,60.0,0.5,-0.5
di32qsc0rhuulwdzicqv4tck5,C. Villanueva,Chile,308,7,6,1,0,0,4,3,1,3,0,0,0,0,0,2,0,1,1,0,0,1,0,6,2,0,1,0,16,0,0,15,4,8,5,5,0,4,2,6,3,14.5,25.0,75.0,100.0,57.1,28.6,14.3,0.0,0.0,50.0,100.0,0.55,0.45
7lpg6x5bsajr3icimig6j7kyx,Gustavo Silva,Brasil A,308,8,5,0,0,0,1,0,0,7,0,0,0,0,0,1,0,6,0,0,0,3,0,5,19,4,13,2,5,0,0,15,1,9,4,1,0,3,3,8,1,12.1,0.0,0.0,0.0,12.5,12.5,75.0,0.0,21.1,12.5,25.0,0.94,-0.94
3xz9cyx54low8hq4xm2s04ogl,S. Leyton,Chile,307,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,1,4,0,0,16,0,13,8,7,0,2,0,5,3,27.3,0.0,0.0,0.0,100.0,0.0,100.0,0.0,60.0,60.0,87.5,0.12,-0.12
eew8phbt3j184et9kau3jeo6h,S. Caicedo,Ecuador,307,5,5,0,0,0,1,1,0,3,0,1,0,0,0,1,0,4,0,0,0,1,0,5,7,3,1,1,7,0,0,23,1,21,10,8,1,4,3,8,3,16.7,0.0,100.0,0.0,20.0,20.0,80.0,0.0,42.9,37.5,80.0,0.67,-0.67
1cjn6ybykqbuepokghxuxokd0,D. Zabala,Argentina,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,19,0,17,11,8,0,4,3,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,27.3,72.7,0.0,0.0
4iv19ppl5j01nmchwt0u4f5lg,D. Gómez,Liga MX,307,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,0,0,0,0,28,0,23,18,13,0,12,10,4,0,12.5,0.0,0.0,0.0,100.0,0.0,100.0,0.0,25.0,0.0,72.2,0.04,-0.04
247qpn4pgtnw9zrs7jcdugys4,Y. Garcés,Colombia,306,13,7,1,0,0,1,0,0,10,1,2,0,2,0,5,1,2,0,0,0,7,1,7,13,5,9,2,7,0,0,13,5,7,3,1,0,4,1,22,7,29.9,0.0,0.0,0.0,7.7,38.5,15.4,15.4,38.5,31.8,33.3,1.82,-0.82
4tnpsleoi465xb1rwxhq7aec4,D. Herrera,Argentina,305,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16,0,16,7,3,0,8,8,23,15,17.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,65.2,42.9,0.92,-0.92
a70oen38v8i9p05pxu91kbn8q,E. Rivas,Colombia,305,8,5,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,7,3,1,0,0,14,1,13,13,10,2,4,2,16,8,28.4,0.0,62.5,0.0,100.0,0.0,0.0,0.0,50.0,50.0,76.9,0.32,-0.32
5f548hq6qpgk5mxvecxdv9o9g,T. Medina,Argentina,304,6,4,0,0,0,4,3,0,2,0,0,0,0,0,1,0,0,0,1,0,2,0,4,20,6,7,1,3,0,0,16,4,7,9,5,0,0,0,4,1,30.9,0.0,75.0,0.0,66.7,16.7,0.0,0.0,30.0,25.0,55.6,0.42,-0.42
2v1gnc16lhwfsr26o8b10czfu,L. Arriagada,Chile,304,17,15,2,0,0,5,5,1,11,1,1,0,2,1,6,0,8,1,1,0,4,1,14,14,6,8,2,4,0,0,12,2,5,8,6,0,3,2,19,5,18.1,20.0,100.0,50.0,29.4,35.3,47.1,11.8,42.9,26.3,75.0,1.86,0.14
35mgbjlnao8d0s85peht48rf9,E. Edwards,MLS,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asoisrxtnm0zynx35ueum4v6d,Adrián Marín,MLS,304,4,2,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,4,0,0,11,1,9,2,2,1,8,7,11,9,33.5,0.0,50.0,0.0,50.0,0.0,0.0,25.0,0.0,81.8,100.0,0.34,-0.34
1df9uegp2hsbc4813no3mdvx1,Alessio da Cruz,Brasil B,304,6,6,3,0,0,1,1,0,3,1,2,2,1,1,2,1,3,1,0,0,4,2,3,14,6,2,1,2,0,0,17,1,10,7,4,2,2,2,11,1,11.0,0.0,100.0,0.0,16.7,33.3,50.0,16.7,42.9,9.1,57.1,0.92,2.08
5n7smzbb9g0opsln9s3xlwn4k,Gaspar,Brasil B,303,11,5,1,0,0,2,1,0,8,1,1,0,3,0,4,0,4,1,1,0,7,0,6,13,3,9,1,5,0,0,15,2,10,5,4,2,3,3,19,6,24.9,0.0,50.0,0.0,18.2,36.4,36.4,27.3,23.1,31.6,80.0,1.35,-0.35
7ag9uvbnhisady8wrv80mewa1,J. Bocanegra,Colombia,303,4,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,3,5,0,0,17,1,12,4,3,1,1,0,7,4,35.1,0.0,0.0,0.0,75.0,0.0,0.0,0.0,37.5,57.1,75.0,1.04,-1.04
cz1itynj64od8cfgetj68tv1m,Mendes,Brasil B,302,2,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,2,4,3,2,1,4,0,0,12,4,7,6,5,0,3,3,20,7,12.7,0.0,0.0,0.0,0.0,50.0,0.0,50.0,75.0,35.0,83.3,0.26,-0.26
xv5up135bp0zde0f1ays0fhm,F. Baldassarra,Argentina,302,6,3,0,0,0,6,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,7,4,3,2,4,0,0,18,3,11,14,12,2,6,4,17,9,34.6,0.0,50.0,0.0,100.0,0.0,100.0,0.0,57.1,52.9,85.7,0.24,-0.24
9lnt9slzagjv8u5e36g79jl6,Júnior Santos,Brasil A,302,10,6,2,0,0,1,1,0,7,1,2,1,3,0,3,1,2,0,0,0,6,1,5,29,8,18,7,2,0,0,13,1,5,5,4,1,0,0,24,5,21.3,0.0,100.0,0.0,10.0,30.0,20.0,30.0,27.6,20.8,80.0,1.43,0.57
3pdvtrto3y3du3uw3tl41tp05,I. Bailone,Ecuador,302,15,10,0,0,0,3,1,0,10,0,2,0,3,0,4,0,1,0,4,0,8,0,10,3,2,0,0,4,0,0,6,0,4,3,3,1,0,0,53,29,25.7,0.0,33.3,0.0,20.0,26.7,6.7,20.0,66.7,54.7,100.0,1.9,-1.9
axi5cijvip5mbl53yfezl0wd1,Nicolas Careca,Brasil B,302,4,2,1,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,3,0,2,10,5,5,2,2,0,0,19,2,12,7,4,0,2,1,22,6,12.8,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,27.3,57.1,0.51,0.49
47c40wnvf6o2vjaazqpwcrmdw,V. Fascendini,Argentina,301,4,2,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,6,5,1,1,1,0,0,11,0,9,16,10,0,4,3,13,10,42.6,0.0,0.0,0.0,25.0,0.0,0.0,25.0,83.3,76.9,62.5,0.54,-0.54
8s4vei3ki49w5xeb8s5v1dq3u,A. Moreno,Colombia,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,0,21,4,3,0,3,3,17,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,64.7,75.0,0.0,0.0
dxj6u5k3aegcpc1i9xzj3jxt5,Edu,Brasil B,301,13,7,1,0,0,4,3,0,5,1,4,0,4,0,3,1,5,0,0,0,8,0,7,9,4,4,1,8,0,0,12,2,7,5,5,1,0,0,31,11,29.3,0.0,75.0,0.0,30.8,23.1,38.5,30.8,44.4,35.5,100.0,1.78,-0.78
cq19xe13jllnq8n9zghyhzg9g,E. Tarira,Ecuador,301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,16,0,16,8,4,0,1,0,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,46.7,50.0,0.79,-0.79
d462mpwfpct5h1f8j6coh21p0,L. Soto,Chile,299,4,4,0,0,0,2,2,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,4,6,2,2,0,6,0,0,14,1,7,10,6,0,1,1,3,2,19.0,0.0,100.0,0.0,50.0,25.0,50.0,0.0,33.3,66.7,60.0,0.45,-0.45
39uti9mp603c6b6y4p3c27qol,Victor Luís,Brasil A,299,2,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,2,0,1,0,0,14,0,13,3,1,0,3,3,7,6,10.4,100.0,100.0,100.0,50.0,0.0,50.0,0.0,0.0,85.7,33.3,0.29,0.71
33rlawt6dcu55q0ze8exc0aok,J. Charcopa,Ecuador,299,18,8,0,1,0,11,5,0,5,0,2,0,3,0,3,0,12,0,4,0,7,0,9,27,6,16,3,2,0,0,11,2,3,2,2,1,1,1,27,7,36.6,0.0,45.5,0.0,61.1,16.7,66.7,16.7,22.2,25.9,100.0,2.36,-2.36
8j0b8635l0yzol5vm5loyu4us,D. Piña,Chile,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,10,0,10,3,3,0,5,5,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,82.4,100.0,0.0,0.0
92a812pufidubp38oytz5gphw,A. Oyirwoth,MLS,299,5,3,0,0,0,4,3,0,1,0,0,0,0,0,0,0,5,0,0,0,3,0,4,4,1,1,0,2,0,0,23,4,14,6,4,1,6,4,9,4,13.9,0.0,75.0,0.0,80.0,0.0,100.0,0.0,25.0,44.4,66.7,0.29,-0.29
55aui83csjkt0j7m9h05blmvo,Luighi Hanri,Brasil A,299,16,11,1,0,0,1,1,0,13,1,2,0,5,0,5,1,5,0,2,1,7,0,12,23,6,15,4,4,0,0,13,2,9,5,1,0,1,1,29,8,19.6,0.0,100.0,0.0,6.2,31.2,31.2,31.2,26.1,27.6,20.0,2.2,-1.2
5jj07az7i7svdgh5egd1s5dqt,R. Cota,Liga MX,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,1,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
865zysxrp1iyhui9efa4lkjro,L. Verde,Argentina,299,12,8,1,0,0,10,7,1,1,0,1,0,0,0,0,0,10,1,0,0,3,1,7,24,10,12,4,3,0,0,15,5,6,10,7,0,0,0,8,1,20.7,10.0,70.0,100.0,83.3,0.0,83.3,0.0,41.7,12.5,70.0,0.77,0.23
chkll04gsbkownzx64ra5ost1,A. Vuletich,Colombia,298,12,8,2,1,0,1,0,0,10,2,1,0,2,0,6,2,4,0,0,0,9,1,6,1,1,0,0,6,0,0,13,3,7,5,4,0,2,0,43,23,26.1,0.0,0.0,0.0,8.3,50.0,33.3,16.7,100.0,53.5,80.0,2.36,-0.36
53ep4ew9771nqrrq1a02doqqy,E. Ayón,Liga MX,298,7,6,1,0,0,1,1,0,5,1,1,0,2,0,2,1,1,0,1,1,5,1,5,10,4,7,3,3,0,0,8,0,5,4,3,1,1,0,28,9,19.0,0.0,100.0,0.0,14.3,28.6,14.3,28.6,40.0,32.1,75.0,0.93,0.07
499fkvv76mkpyxuhuqwb2i3mx,Bruno Santos,Brasil B,298,11,7,0,0,0,1,1,0,7,0,3,0,8,0,1,0,2,0,1,0,11,0,7,10,6,6,4,6,0,0,22,7,6,5,4,2,1,0,30,17,26.7,0.0,100.0,0.0,9.1,9.1,18.2,72.7,60.0,56.7,80.0,1.68,-1.68
ehayhj3wju9aegz3jxet4kg0k,Matheus Alves,Brasil A,297,7,2,0,0,0,5,2,0,1,0,1,0,0,0,1,0,4,0,0,0,1,0,3,18,8,8,1,3,0,0,17,3,9,10,5,0,3,3,6,3,35.1,0.0,40.0,0.0,71.4,14.3,57.1,0.0,44.4,50.0,50.0,0.57,-0.57
47y4l0loyys6gjr6q0ef25dnu,T. Ntsabeleng,MLS,297,6,3,0,0,0,3,2,0,3,0,0,0,1,0,2,0,2,0,0,0,4,0,4,7,2,4,1,3,0,0,16,0,12,9,5,0,6,6,4,3,16.6,0.0,66.7,0.0,50.0,33.3,33.3,16.7,28.6,75.0,55.6,0.51,-0.51
3btptjj4uj5akuat5kfb82cq1,Mário Sérgio,Brasil B,296,24,17,2,0,0,0,0,0,21,1,3,1,14,1,7,1,1,0,1,0,18,1,18,7,2,3,0,3,0,0,9,3,4,6,2,1,2,1,59,18,22.0,0.0,0.0,0.0,0.0,29.2,4.2,58.3,28.6,30.5,33.3,3.44,-1.44
4xcrgz9y1oavzx0ctmrq0s5w5,R. Torres,Colombia,295,3,2,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,3,3,3,8,0,0,17,1,7,5,4,0,1,1,4,2,9.9,0.0,50.0,0.0,66.7,33.3,0.0,0.0,60.0,50.0,80.0,0.21,-0.21
