player_id,nombre,minutos,tirador_lejano_pts,tirador_lejano_medalla,cabeceador_pts,cabeceador_medalla,recuperador_puro_pts,recuperador_puro_medalla,presionador_alto_pts,presionador_alto_medalla,definidor_pts,definidor_medalla,creador_pts,creador_medalla,desequilibrante_pts,desequilibrante_medalla,muro_pts,muro_medalla,motor_pts,motor_medalla,goles,pases_clave,regates_exitosos,aereos_ganados,tiros_fuera,goles_fuera,acierto_fuera_pct,goles_cabeza,aereos_pct,aereos_total,recuperaciones_total,recuperaciones_baja,recuperaciones_alto
2fw569u1ow7xdtocc0qpg5fmy,V. Branda,0,10,,0,,0,,0,,0,,0,,0,,0,,0,,2,4,5,5,7,1,14.3,0,41.7,12,12,6,2
bxrs4w0ehqaw8c9p5jju1wgk5,Marcão,1661,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.0,0,0.0,0,6,6,0
diqidp1gaxjkulsygd4ys9jvt,Gabriel Novaes,0,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,5,9,6,0,0.0,0,50.0,18,18,7,3
1z3i7r0rt6rb347lt389etjo,Guilherme Baldória,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,2,3,0,0,0.0,0,33.3,9,17,14,0
52el2ymh4y05h1v3l35m7oclx,A. Del Valle,0,20,,13,,0,,0,,0,,0,,0,,0,,0,,2,9,1,3,4,0,0.0,1,16.7,18,15,7,3
68iy2hn5ktjn652v3v55bqa51,M. Briceño,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,5,8,1,3,0,0.0,0,16.7,6,17,8,2
djrv9xpunp3bd96jdmddw9q7d,D. Herazo,0,0,,23,,0,,0,,0,,0,,0,,13,,0,,1,3,3,20,2,0,0.0,1,44.4,45,9,1,4
djepfduaa3j07utg0j259cowk,N. Valentini,0,0,,13,,0,,0,,0,,0,,0,,0,,0,,1,1,0,7,0,0,0.0,1,63.6,11,8,7,0
5nszpvdl9rycbl39yegvygm7e,Y. Zapata,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,3,2,1,0,0.0,0,50.0,4,11,7,3
di3cbejzhfxireipw056skyqx,B. Salvareschi,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,8,1,0,0.0,0,50.0,16,5,4,1
90ij057q6p0us957s28gx1905,B. Smith,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,0,3,1,0,0.0,0,50.0,6,13,12,0
2wa5e3mvat2m8kwwdusbevl6,Lucas Cardoso,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,5,9,2,2,0,0.0,0,18.2,11,17,10,3
11t6awwl1uy1z3u7kwz2pc82d,Ó. Ruiz,0,0,,13,,0,,0,,0,,0,,0,,0,,0,,2,4,4,4,0,0,0.0,1,33.3,12,13,5,2
dwk78o3xgofcg8bsegfbfy7mc,Jean Carlos,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,5,7,2,5,0,0.0,0,40.0,5,15,13,0
2xj9rvnbpsexe57q65chszo45,Richard,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,8,0,0,0.0,0,80.0,10,6,4,1
c611cvxlcc31vkgpr7ayujbbo,Mailson,0,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,5,2,10,3,0,0.0,0,38.5,26,23,17,1
b3xoqrbmua9uzr0tw8kmnw9as,C. Cupps,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,3,0,0,0.0,0,37.5,8,8,8,0
8oprvk4b95o1od6n3ckcb72s5,Bruno Mendes,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,3,2,16,2,0,0.0,0,33.3,48,5,3,2
b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,3,2,3,0,0.0,0,40.0,5,21,13,4
29p4209vkxwn32kj0f3s93578,Y. Londoño,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,3,2,1,0,0.0,0,50.0,4,13,10,1
59voxxh27de4w7x5xhsrc639,B. Fernández,0,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,3,1,16,4,0,0.0,0,64.0,25,15,10,0
9cppe682bl4y7tv8gaq4g9v6c,Rafinha,0,0,,13,,0,,0,,0,,0,,0,,0,,0,,1,4,1,4,6,0,0.0,1,50.0,8,12,11,0
9cz61eoarpc9p2hlv0ahm4z4l,D. Díaz,0,30,BRONCE,0,,0,,0,,0,,0,,0,,0,,0,,1,12,5,3,4,1,25.0,0,75.0,4,16,8,2
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,6,2,9,0,0.0,0,33.3,6,17,6,4
ar9zoze43i7j9nqcgvdvk56nd,J. Julio,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,3,4,0,0,0,0.0,0,0.0,7,17,11,4
aiv2twtchbz826381o3m0rdp0,I. Vásquez,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2,3,2,2,0,0.0,0,50.0,4,15,7,3
1fnfvtjnmo27p4johorpnnhsl,Otávio,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,0,3,0,0,0.0,0,75.0,4,11,7,0
v9s7hrse8ka1gqnler09uokp,Lucas Fernandes,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,7,7,1,2,0,0.0,0,20.0,5,11,5,1
8r3tc27opu85thj2zaurp65g4,Fernando Henrique,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,0,3,1,0,0.0,0,33.3,9,12,11,0
3uyysrq6p5zrf3dk154hb3mqd,Manoel,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,3,0,0,0.0,0,42.9,7,8,7,0
1bwqydhpkw6y15jr2rck2v6s4,J. Cortazzo,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,8,0,0,0.0,0,50.0,16,7,7,0
9x7jowvc38r2ldaj9rup7f2ms,André,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2,5,5,2,0,0.0,0,71.4,7,19,12,1
28c5u8xecqny8darj4yoywbmd,Tobias Figueiredo,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,8,0,0,0.0,0,72.7,11,12,10,0
61inkxpun49cj9nxwgeyu0iqd,F. Madrigal,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,2,4,3,0,0.0,0,80.0,5,14,9,3
9u0eza9ko4aanxgxjhdvps5pl,J. Cortés,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,8,3,4,0,0.0,0,30.0,10,13,7,0
2txpq7pl5d8fbuoityi75bomi,Moisés,0,30,BRONCE,0,,0,,0,,0,,0,,33,BRONCE,0,,0,,0,8,13,4,4,0,0.0,0,36.4,11,14,7,5
6jof6xj9eecgklmlvsx1z4aok,Daniel,2496,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,8,5,8,0,0,0.0,0,28.6,28,6,1,4
9dwz3wcpr8j0w446kun6yykgk,M. Echeverría,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,1,11,0,0,0.0,0,34.4,32,5,2,2
8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,7,0,0,0.0,0,58.3,12,21,20,0
3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,3,3,0,0,0.0,0,42.9,7,18,17,0
e8k7ga8z2lo9ino1tud0a1n9w,I. Moreno,504,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,6,2,0,0,0.0,0,66.7,3,10,10,0
brojcl8p98obldm2m5shg29uy,S. Bassett,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,1,1,0,0.0,0,20.0,5,18,9,2
7nuipq6haamdcy5rm8lj25nv8,Samuel Alves,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,1,2,0,0,0.0,0,40.0,5,10,9,0
2tin4likthn5nszslbnwsao5x,F. Balbuena,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,5,0,0,0.0,0,62.5,8,6,6,0
bf7fowhre5abfwm4m9707qevp,Jefferson Duque,0,0,,10,,0,,0,,0,,0,,0,,0,,0,,1,3,4,16,3,0,0.0,0,57.1,28,6,3,1
6mm6hwb4t63u04l3t7n7jcutw,Vitinho,1688,30,BRONCE,0,,0,,0,,0,,0,,0,,0,,0,,1,4,5,0,6,1,16.7,0,0.0,1,15,10,0
dsb8azg9lfy7wsri3k7nkfhg4,J. Vilsaint,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,4,5,7,1,0,0.0,0,58.3,12,10,9,1
d95f3l8k42gg1auq7f9f9z3oq,R. Pérez,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,0,5,3,0,0.0,0,50.0,10,19,14,1
vjaa954iyutjylwva21ffk0k,D. Contreras,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,4,5,3,0,0.0,0,38.5,13,20,13,5
8ywmtqwpyl53jvqt7d6ccmcr8,João Ramos,0,0,,13,,0,,0,,0,,0,,0,,0,,0,,1,0,0,8,1,1,100.0,1,66.7,12,9,9,0
n6tyyjabmte8wquwfcirua96,G. Caballero,0,20,,0,,0,,0,,0,,0,,0,,0,,0,,2,1,2,1,5,1,20.0,0,10.0,10,13,9,2
1e28xcfyiru8rppy805i2rms4,B. González,1376,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,3,4,1,0,0.0,0,66.7,6,8,7,1
ajl56oidi3vtq9d65w2za58x6,Thalys Sena,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,2,2,1,0,0.0,0,40.0,5,16,14,1
acge6ckstmniel9g4cwfknaqc,Kauan Lindes,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,2,5,3,0,0.0,0,83.3,6,12,12,0
6liwctx51qvy4ysurirf4ftd6,Allanzinho,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,8,5,3,0,0.0,0,45.5,11,14,9,2
dnhyhujo2e3azksggwsluj4rt,Jefferson,694,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,1,2,0,0.0,0,33.3,3,10,7,0
axzfu4ve0f2izvoowa5xwcdsl,E. Reséndez,539,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,2,0,0,0.0,0,100.0,2,13,13,0
8042gn6zxlrzhjnp72ajdha1g,A. Juárez,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,6,2,5,0,0.0,0,28.6,7,17,12,3
20wmdzih6b1t0ekt1v2qd4b2s,C. Sullivan,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,5,1,6,2,0,0.0,0,54.5,11,11,6,0
29szury6kjqhtula2a2e1933d,Lucas Oliveira,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,10,0,0,0.0,0,90.9,11,11,8,0
a4hgkgk8zq5bcvwbbsygun7ys,J. Cardozo,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,2,0,0,0.0,0,33.3,6,11,9,0
921pmr49x4ijt9tnww0d2sixh,Jordi,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,2,0,0,0.0,0,100.0,2,11,11,0
dnkvm6zpfsxyjie6esilvw15,T. Barlow,0,0,,0,,0,,0,,10,,0,,0,,0,,0,,3,3,0,8,0,0,0.0,0,36.4,22,7,3,3
65o1scv0133jkog8v781ikges,J. Ávalo,0,0,,13,,0,,0,,0,,0,,10,,0,,0,,1,4,9,2,6,0,0.0,1,40.0,5,15,7,2
8nsm6snj0h8lj1er2n41ey221,João Lopes,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,1,0,0,0.0,0,50.0,2,6,6,0
93hz9jvhbti9zbg5vb9vlvggk,J. Salas,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,5,3,0,0,0.0,0,33.3,9,17,8,3
dx0sxtnwt47os8e6vymenhoet,V. Alvarado,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,0,6,0,0,0.0,0,75.0,8,11,11,0
ddd94b5l823he2sv26hsfjbop,R. Lozano,1022,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,5,3,1,0,0.0,0,75.0,4,18,13,1
evzw3l1j4rmcshlqj555xo8ic,Kayke,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,5,3,2,0,0.0,0,33.3,9,11,8,1
4n3tno8s37apgk7pbq8tqywb8,J. Serrato,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,3,1,0,0.0,0,42.9,7,16,7,3
27bqimoodp7afg5v5vsitsine,T. Lecanda,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,0,4,1,0,0.0,0,44.4,9,8,5,1
5ewgyyr3w94g72svxv5sjktn8,Léo Reis,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,5,2,2,1,0,0.0,0,20.0,10,11,10,0
chdj7jndzlnqnn881fkssej85,R. Vanegas,0,0,,0,,0,,0,,0,,0,,10,,0,,0,,0,8,6,1,3,0,0.0,0,33.3,3,14,10,1
dncxhsvqkqlcs0xcpms2w05xw,D. Retamal,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,0,3,0,0,0.0,0,50.0,6,7,7,0
60po8o0vgf2uyom0uur8euf4k,Jesús Barea,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,3,2,1,0,0.0,0,28.6,7,14,8,2
9nu96uyhtoq565f332lcyhzop,G. Alcalá,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,1,0,0,0.0,0,100.0,1,13,13,0
5hvumfhojy0kbq5f7npvfjm96,M. Giménez,1445,0,,13,,0,,0,,0,,0,,0,,0,,0,,2,0,5,6,1,0,0.0,1,33.3,18,13,4,6
5ca1lm6dvmlwuck58idt7r2wa,P. Adorno,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,3,0,0,0.0,0,50.0,6,11,10,0
1y3b3nc6glyacl53ort676z2s,Iverton,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,5,4,0,0,0.0,0,50.0,8,13,13,0
ehbj4a0p9pe2q3bqfk02abitw,E. Medrano,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,8,3,3,0,0.0,0,20.0,15,17,7,4
5xjf3xqkr8na92p4m40u707pw,M. Araya,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,6,3,1,0,0.0,0,42.9,7,15,13,0
4z3taxrup78aoefuiaq3xs1zo,Anthony,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,8,1,0,0.0,0,61.5,13,7,5,1
3ays4v9vrhu4coqj6oaqp2nkl,D. Noboa,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,0,6,2,0,0.0,0,54.5,11,21,18,1
bc2y58arxuo7wczvynhzga7vu,B. Gutiérrez,2243,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,1,3,1,0,0.0,0,42.9,7,10,8,2
a7g9spcgpuopqm6n00hkq972s,J. Rossel,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2,2,3,2,0,0.0,0,37.5,8,10,6,2
44vd9dbnjj1dj77m832qdwefo,R. Gómez,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,4,3,0,0,0.0,0,33.3,9,11,10,0
diskekvadw8gqbnvhznvnmuc4,S. Bello,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,3,3,1,0,0.0,0,60.0,5,14,12,1
bhbwe11xzsjj3hsh284f4g6hh,Nilson Júnior,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,2,0,0,0.0,0,25.0,8,6,4,0
bnsaiqf1xxa1ylax9et7grz10,R. Hernández,1321,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,5,3,4,6,0,0.0,0,57.1,7,18,15,1
7m4hk5kzw8c4jei2lk6oj9xqs,João Miguel,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,4,0,0,0.0,0,66.7,6,9,8,0
200zdl98zup7xiix1qwznvg2c,M. Sanabria,539,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,1,2,0,0,0.0,0,22.2,9,17,12,3
e28gv9c6uc53fk3grmox0yrpx,J. Venegas,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,3,3,3,4,0,0.0,0,37.5,8,12,8,1
bye93n1zk8m2rjf3k89k41eqd,S. Nicholson,0,0,,30,BRONCE,0,,0,,0,,0,,0,,43,BRONCE,0,,1,7,0,25,0,0,0.0,0,73.5,34,8,5,3
1qk1ebmhs4lpzc7nt0v7v179w,S. Valencia,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,0,6,0,0,0.0,0,46.2,13,12,11,0
cgqq2wzzaehfnc88zkhopg12i,Patryck Lanza,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,2,2,2,0,0.0,0,40.0,5,7,5,1
16zftjb04zsksfzvrwci7fkt0,G. Peña,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,13,5,0,0.0,0,44.8,29,7,5,0
6llzouvdgu8fzk40lpidjbeok,C. Gruezo,2538,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,7,0,0,0.0,0,53.8,13,9,9,0
d32esw8vjipl64oqlc1yx4glw,João Pedro Chermont,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,1,5,2,0,0.0,0,71.4,7,9,9,0
4xdjaiuxpxpny60fbt28eanrp,G. Paz,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,1,9,0,0,0.0,0,60.0,15,12,10,2
8xtufjj1bygq57kef82qqu44q,Patrick de Paula,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,2,1,5,0,0.0,0,33.3,3,12,7,2
3yq4r71t35nyadxbpsku9eyac,Álvaro Augusto,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,8,0,0,0.0,0,80.0,10,13,12,0
dblk4qnebka2bchostuttq63u,E. Sarria,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,8,2,2,0,0.0,0,33.3,6,17,9,5
19py7tmt65op9pdheo1tdz21g,Adson,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,3,1,2,0,0.0,0,20.0,5,7,5,1
6ndb7zsxal4t2erpu6wz9ij2s,J. Torres,1177,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,5,3,1,2,0,0.0,0,14.3,7,18,11,2
31w6phiwuzfyv7qczzl90duqx,N. Barrientos,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,6,3,0,5,0,0.0,0,0.0,2,13,7,4
eihwomoorhua3xikrv87di2hg,S. Williams,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,1,4,0,0,0.0,0,57.1,7,15,8,4
i0o4srshsk26qvu9uxhq6z9w,Felipe Longo,540,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.0,0,0.0,0,5,5,0
8k1t7dvtxrozusgv808jgfe21,B. Vázquez,1609,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,7,0,0,0.0,0,63.6,11,12,7,0
eqrv5uz4xatspfd9m2uhqxxjo,A. Amarilla,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,5,3,1,0,0.0,0,60.0,5,20,12,0
61xgkx1hkesqyc1lm4vwrwz4l,Lucca,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2,1,5,2,0,0.0,0,26.3,19,5,4,0
4ss487gmb4rf044t895o21xm2,J. Jackson,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.0,0,0.0,0,5,5,0
cw0uc4iduwpexsucov6amg6vp,D. Ceter,0,0,,10,,0,,0,,0,,0,,0,,0,,0,,1,6,2,13,1,0,0.0,0,38.2,34,11,4,4
exzdikf0fcwx9pzm5fi0xgrxm,J. Aristizábal,651,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,1,1,1,0,0.0,0,50.0,2,8,5,0
7aqv3d6d5h32m5wqeyohdgg0k,C. Castillo,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,1,3,1,0,0.0,0,37.5,8,12,11,0
4cnzwpv63sfonn94742bc6zft,M. Montiel,0,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,1,6,5,0,0.0,0,50.0,12,17,12,0
2vfq3rwsk14zdfkrtjaojw4mi,O. Salomón,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,3,0,0,0.0,0,37.5,8,13,12,1
apmfmisopbxuedm9qoe1l8hzo,Dentinho,0,20,,0,,0,,0,,0,,0,,20,,0,,0,,0,4,11,0,4,0,0.0,0,0.0,6,11,7,3
b7e6s7rin8klvcb1ujbybvje,Fernando,0,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,1,5,7,1,0,0.0,0,41.2,17,12,7,1
4uv1t90n6nxw1lkf18bnqxffu,R. Márquez,0,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,0,0,4,3,0,0.0,0,20.0,20,13,4,3
4ot1kgzs0v5ts34byfq3qket,Jesús Rodríguez,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,1,0,0,0.0,0,100.0,1,7,7,0
8ee4k1a6cueo6h3vyvp5fudey,A. Ávila,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,8,1,2,5,0,0.0,0,20.0,10,21,11,3
k8fxkk7wc7m7cdq80hdfniwa,J. Zalinsky,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,1,5,0,0,0.0,0,83.3,6,10,7,0
1qhipp00wcfy8ajzeyt95q85x,E. Mastrolía,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,1,0,0,0.0,0,100.0,1,2,2,0
7xyzdp1z2mpsnliazwdse5t61,J. Vivar,0,0,,0,,0,,0,,0,,0,,10,,0,,0,,0,8,10,0,0,0,0.0,0,0.0,7,9,7,1
5rp0mtaaoi1ne386elly2fv11,Alex Sandro,1548,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,8,8,4,3,0,0.0,0,36.4,11,11,8,1
ayzzitkww58cz1w3b64f65a6t,O. Rodríguez,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,1,0,0,0.0,0,20.0,5,9,6,0
2ye83z7o09qvr8y27yrbk2r6c,F. Russo,1169,0,,0,,0,,0,,0,,0,,10,,0,,0,,0,4,8,0,2,0,0.0,0,0.0,12,17,8,6
d4wkz3fqoho2wogimat2sj28k,H. Arango,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,0,0,0.0,0,100.0,1,1,1,0
8q3mbuwkme2pt6spzgq8s8q5m,A. Bolívar,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,2,3,0,0.0,0,40.0,5,20,12,1
4e78f8a634m9hn5uxofi9eyac,W. Bogacz,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,6,3,10,0,0,0.0,0,30.3,33,12,6,4
7kt2k3fer2ne4f508vlnj2qcp,J. Cifuente,504,43,BRONCE,0,,0,,0,,0,,0,,0,,0,,0,,2,6,3,2,9,1,11.1,0,14.3,14,7,1,2
2fyga1shd4mwcn90mze2pe4tl,J. Brown,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,6,0,0,0.0,0,75.0,8,5,4,0
5ou7da3lr9mqoa7mpn52m6gb8,A. Muñoz,1383,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,3,4,1,0,0.0,0,50.0,8,10,9,1
3axh8sxwml6rkare90cbylwk4,Luiz Filipe,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,4,4,2,0,0.0,0,36.4,11,15,12,1
bqf6zqewk6zlks2indf6025wq,T. Salazar,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,0,0,2,0,0.0,0,0.0,1,8,5,1
36bbkyoy8zyyzsbos2ex0fzdh,J. Meneses,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,7,3,3,1,0,0.0,0,42.9,7,14,10,3
3pbcwvxyrpga9r6iqx2whqz9w,Werik Popó,0,0,,13,,0,,0,,0,,0,,0,,0,,0,,1,2,8,7,3,0,0.0,1,25.0,28,13,3,5
8r0u6b30z73l3uwhyv5zbpotl,N. Servetto,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,0,11,2,0,0.0,0,37.9,29,12,2,3
jiq0pozxzbde02sjk5po7ims,Carlos Eduardo,1480,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,5,0,3,5,0,0.0,0,60.0,5,13,13,0
zces83bchuvec28guwyr0lpl,Guilherme Nogueira,540,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.0,0,0.0,0,1,1,0
alxr1e1mz4cubz3qedlucirqh,Léo Ceará,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,2,1,1,0,0.0,0,25.0,4,12,8,0
czzuvdzenovscydnuopexvl78,S. López,956,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,5,2,1,3,0,0.0,0,25.0,4,18,15,1
ag9fa31ygyz7u8pu1ydvdj105,R. Herrera,1556,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,2,0,0,0.0,0,40.0,5,6,5,0
5nd6cn8jcmc5c6enbj7ddlcr9,Y. Bolasie,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,3,17,2,0,0.0,0,63.0,27,10,6,2
blsvlnwo4n35zeni4m0ps6j2s,Yago Santos,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,1,4,1,0,0.0,0,50.0,8,10,8,2
c4yqgsn6jqe6irb8j2x91grmd,A. Mehring,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,2,0,0,0.0,0,100.0,2,4,4,0
4srx8xy0kspwvk1faw7xsj310,Á. Azuaje,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,6,0,0,0.0,0,66.7,9,7,7,0
8kkhn8ama837klt15j42eg4tm,K. Padilla,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,4,5,4,5,0,0.0,0,40.0,10,14,7,0
9w4pg62duv3lkm982k0bj0t4a,E. Fernández,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,4,0,2,0,0.0,0,0.0,3,9,8,1
3gmv460xnoyugi4xzdkw6uwic,A. Portillo,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,2,4,0,0,0.0,0,57.1,7,13,9,2
dff27962ii6ld9sr80owybsb8,A. Domínguez,2115,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,1,0,1,0,0.0,0,0.0,0,15,11,1
6gjeumy3aki5bavrhqs87jdka,J. Jiménez,2428,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,1,9,0,0,0.0,0,60.0,15,9,9,0
6dn08w1t5ihd1mpq0fbeaz85w,M. Đorđević,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,3,0,0,0.0,0,60.0,5,7,7,0
4n3682kw27qr4hr01z0lmf2tw,M. Sosa,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,3,1,4,0,0.0,0,33.3,3,18,13,1
6kfmf44wdx1btf9mwqdmo36z8,W. Frederick,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,2,9,0,0,0.0,0,75.0,12,13,8,0
